family,group,module,metric_name,zone,side,views,source_spaces,scope,status,catalog_role,function_template,notes
F_zyg_temp,zyg_temp,zygomatic_temporal.py,roi_temporal_R_poly_rgb_mean,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,roi_temporal_R_poly_rgb_std,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,roi_temporal_R_rgb_mean,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,roi_temporal_R_rgb_std,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F13,eye_mask,eye_mask_metrics.py,silicone_prob,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_nose,nose,nose_bridge.py,subnasale_projection_ratio,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_L_arap_deformation_energy,temporal_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_L_depth_curvature_proxy,temporal_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,temporal_L_icp_refined_residual,temporal_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_L_laplacian_curvature_proxy,temporal_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_L_normal_gradient_proxy,temporal_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_L_normal_variance,temporal_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_L_regional_mean_vertex_distance,temporal_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_L_regional_median_vertex_distance,temporal_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_L_regional_p95_vertex_distance,temporal_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,temporal_L_regional_signed_normal_displacement_mean,temporal_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,temporal_L_regional_signed_normal_displacement_median,temporal_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,temporal_L_regional_signed_normal_displacement_p95,temporal_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,temporal_L_stable_anchor_unstable_residual,temporal_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_L_tps_bending_energy_proxy,temporal_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_R_arap_deformation_energy,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_R_depth_curvature_proxy,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,temporal_R_icp_refined_residual,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_R_laplacian_curvature_proxy,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_R_normal_gradient_proxy,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_R_normal_variance,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_R_regional_mean_vertex_distance,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_R_regional_median_vertex_distance,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_R_regional_p95_vertex_distance,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,temporal_R_regional_signed_normal_displacement_mean,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,temporal_R_regional_signed_normal_displacement_median,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,temporal_R_regional_signed_normal_displacement_p95,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F9,dense_residuals,dense_residuals.py,temporal_R_stable_anchor_unstable_residual,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_R_tps_bending_energy_proxy,temporal_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_depth_L_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zyg_temp,zyg_temp,zygomatic_temporal.py,temporal_depth_R_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_orbit,orbit,orbit_special.py,temporal_zygoma_orbit_quad_L_area_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_orbit,orbit,orbit_special.py,temporal_zygoma_orbit_quad_L_diagonal_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_orbit,orbit,orbit_special.py,temporal_zygoma_orbit_quad_R_area_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_orbit,orbit,orbit_special.py,temporal_zygoma_orbit_quad_R_diagonal_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F12,texture_roi,texture_roi.py,texture_block_median_score,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F12,texture_roi,texture_roi.py,texture_gabor_std,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F12,texture_roi,texture_roi.py,texture_glcm_contrast,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F12,texture_roi,texture_roi.py,texture_glcm_homogeneity,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F12,texture_roi,texture_roi.py,texture_lbp_uniformity,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F12,texture_roi,texture_roi.py,texture_mask_score,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F12,texture_roi,texture_roi.py,texture_natural_score,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F12,texture_roi,texture_roi.py,texture_raw_synthetic_prob,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F12,texture_roi,texture_roi.py,texture_reliability,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F12,texture_roi,texture_roi.py,texture_silicone_prob,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F12,texture_roi,texture_roi.py,texture_specular_gloss,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,upper_bridge_depth_span_ratio,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F0,existing,existing_backend.py,upper_bridge_taper_index,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F1,distances,distances.py,upper_bridge_width_ratio,face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_bbox_area_ratio,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_bbox_volume_ratio,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_centroid_depth_ratio,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_centroid_lateral_ratio,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_centroid_vertical_ratio,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_depth_mean_ratio,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_depth_p05_ratio,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_depth_p50_ratio,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_depth_p95_ratio,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_depth_std_ratio,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_normal_mean_x,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_normal_mean_y,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_normal_mean_z,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_normal_variance,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_plane_residual_p95_ratio,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_plane_residual_std_ratio,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_radial_dispersion_ratio,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_span_depth_ratio,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_span_lateral_ratio,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_span_vertical_ratio,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_L_vertex_count,brow_ridge_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_bbox_area_ratio,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_bbox_volume_ratio,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_centroid_depth_ratio,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_centroid_lateral_ratio,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_centroid_vertical_ratio,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_depth_mean_ratio,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_depth_p05_ratio,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_depth_p50_ratio,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_depth_p95_ratio,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_depth_std_ratio,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_normal_mean_x,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_normal_mean_y,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_normal_mean_z,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_normal_variance,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_plane_residual_p95_ratio,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_plane_residual_std_ratio,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_radial_dispersion_ratio,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_span_depth_ratio,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_span_lateral_ratio,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_span_vertical_ratio,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_brow_ridge_R_vertex_count,brow_ridge_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_cheek_soft_L_centroid_depth_ratio,cheek_soft_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_cheek_soft_L_centroid_lateral_ratio,cheek_soft_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_cheek_soft_L_centroid_vertical_ratio,cheek_soft_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_cheek_soft_L_depth_mean_ratio,cheek_soft_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_cheek_soft_L_depth_p05_ratio,cheek_soft_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_cheek_soft_L_depth_p50_ratio,cheek_soft_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
